url_length,url_special_characters,url_tag_script,url_tag_iframe,url_attr_src,url_event_onload,url_event_onmouseover,url_cookie,url_number_keywords_param,url_number_domain,html_tag_script,html_tag_iframe,html_tag_meta,html_tag_object,html_tag_embed,html_tag_link,html_tag_svg,html_tag_frame,html_tag_form,html_tag_div,html_tag_style,html_tag_img,html_tag_input,html_tag_textarea,html_attr_action,html_attr_background,html_attr_classid,html_attr_codebase,html_attr_href,html_attr_longdesc,html_attr_profile,html_attr_src,html_attr_usemap,html_attr_http-equiv,html_event_onblur,html_event_onchange,html_event_onclick,html_event_onerror,html_event_onfocus,html_event_onkeydown,html_event_onkeypress,html_event_onkeyup,html_event_onload,html_event_onmousedown,html_event_onmouseout,html_event_onmouseover,html_event_onmouseup,html_event_onsubmit,html_number_keywords_evil,js_file,js_pseudo_protocol,js_dom_location,js_dom_document,js_prop_cookie,js_prop_referrer,js_method_write,js_method_getElementsByTagName,js_method_getElementById,js_method_alert,js_method_eval,js_method_fromCharCode,js_method_confirm,js_min_length,js_min_define_function,js_min_function_calls,js_string_max_length,html_length,Class
39,0,0,0,0,0,0,0,0,1,12,0,16,0,0,15,95,0,0,665,3,1,1,0,0,0,0,0,88,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,152,0,1,50020,235236,0
37,0,0,0,0,0,0,0,0,1,46,5,13,0,0,8,0,0,1,271,0,174,4,0,1,0,0,0,279,0,0,185,0,0,0,0,43,3,0,0,0,0,3,0,0,18,0,0,0,1,0,1,3,0,1,1,1,0,0,0,0,0,16,0,0,2363,113622,0
34,0,0,0,0,0,0,0,0,1,32,1,13,0,0,7,0,0,4,284,6,83,9,0,4,0,0,0,514,0,0,90,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,2,1,0,0,0,0,35,0,0,2315,122876,0
38,0,0,0,0,0,0,0,0,1,13,0,3,0,0,6,0,0,2,19,5,11,4,0,2,0,0,0,65,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,0,0,0,1,4,0,0,0,0,52,0,1,3196,34946,0
32,0,0,0,0,0,0,0,0,1,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,2,0,169,0,2,2653,3546,0
41,0,0,0,0,0,0,0,0,1,15,0,9,0,0,1,0,0,1,63,0,18,3,0,1,0,0,0,33,0,0,29,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,2,0,0,0,0,0,6,0,0,418,13891,0
25,0,0,0,0,0,0,0,0,1,24,3,6,0,0,6,0,0,1,87,1,15,5,0,1,0,0,0,64,0,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,12,1,0,0,1,3,0,0,0,0,8,0,0,1913,34346,0
22,0,0,0,0,0,0,0,0,1,47,0,16,0,0,4,0,0,1,311,19,78,22,1,1,0,0,0,286,0,0,93,1,1,0,0,54,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,1,0,0,1,15,0,0,0,0,72,0,0,9255,192085,0
46,0,0,0,0,0,0,0,0,1,26,0,3,0,0,13,0,0,1,781,2,1,5,0,1,0,0,0,293,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,1,0,0,0,0,37,0,0,880,151432,0
60,0,0,0,0,0,0,0,0,1,7,0,16,0,0,24,0,0,1,554,0,79,10,0,1,0,0,0,659,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,978,0,5,3405,284336,0
24,0,0,0,0,0,0,0,0,1,2,0,5,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,395,0,9,395,2150,0
45,0,0,0,0,0,0,0,0,1,25,2,6,0,0,9,0,0,0,905,0,226,5,0,0,0,0,0,204,0,0,238,0,0,0,0,19,191,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,1,0,0,0,0,0,52,0,1,2900,254330,0
28,0,0,0,0,0,0,0,0,1,6,0,1,0,0,2,0,0,1,93,0,28,1,0,1,0,0,0,109,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,955,28569,0
22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,189,0,1,189,293,0
33,0,0,0,0,0,0,0,1,1,7,0,9,0,0,6,0,0,0,85,0,22,2,5,1,0,5,0,114,0,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,7,0,0,421,38646,0
39,0,0,0,0,0,0,0,0,1,35,0,16,0,0,8,0,0,1,209,4,31,5,0,1,0,0,0,163,0,0,11,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,0,1,1,2,0,0,0,0,26,0,0,3829,124418,0
23,0,0,0,0,0,0,0,0,1,8,0,7,0,0,12,0,0,1,101,0,1,1,0,1,0,0,0,85,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,1,0,0,0,0,0,297,0,0,1022,24226,0
57,0,0,0,0,0,0,0,0,1,24,1,4,0,0,5,0,0,8,357,0,65,97,0,6,0,0,0,137,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,8,0,0,0,1,0,0,4,0,0,7,0,0,14459,122382,0
33,0,0,0,0,0,0,0,0,2,17,0,19,0,0,7,0,0,1,151,1,37,1,0,1,0,0,0,109,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,1,0,0,0,0,20,0,0,1201,57215,0
25,0,0,0,0,0,0,0,0,1,52,3,18,0,0,21,72,0,8,468,2,9,22,0,6,0,0,0,141,0,0,33,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,0,0,1,1,0,0,0,0,0,33,0,0,2028,106425,0
24,0,0,0,0,0,0,0,0,1,46,1,5,1,1,4,0,0,3,353,6,1,25,0,3,0,0,0,108,0,0,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,53,0,0,7968,88709,0
39,0,0,0,0,0,0,0,0,1,10,0,1,0,0,9,0,0,1,20,1,2,5,0,1,0,0,0,12,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,1,0,0,0,6,0,0,0,0,256,0,0,3730,10434,0
32,0,0,0,0,0,0,0,0,1,4,0,2,0,0,2,0,0,2,59,0,5,4,0,1,0,0,0,47,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,10,0,0,807,43821,0
36,0,0,0,0,0,0,0,0,1,18,0,2,0,0,13,0,0,2,61,2,28,5,0,2,0,0,0,92,0,0,37,0,1,0,0,1,0,0,0,0,0,0,0,17,17,0,0,0,1,0,0,7,4,0,0,2,0,0,0,2,0,19,0,0,5847,46678,0
33,0,0,0,0,0,0,0,0,1,3,1,4,0,0,53,0,0,0,506,0,449,1,0,0,0,0,0,564,0,0,451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,0,0,0,1,0,0,0,0,0,372,0,0,70491,349714,0
20,0,0,0,0,0,0,0,0,1,10,0,3,0,0,4,0,0,1,107,0,82,6,0,1,0,0,0,315,0,0,89,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,7,0,0,886,57143,0
53,0,0,0,0,0,0,0,0,1,21,0,16,0,0,16,0,0,2,792,4,23,6,0,1,0,0,0,726,0,0,39,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26,1,1,3,4,0,0,0,0,0,0,0,1,0,1,0,0,7030,167207,0
25,0,0,0,0,0,0,0,0,1,12,0,19,0,0,26,0,0,0,359,3,6,40,0,0,0,0,0,362,0,0,14,0,5,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,2963,134300,0
34,0,0,0,0,0,0,0,0,1,30,1,7,0,0,4,0,0,5,185,2,47,25,0,4,0,0,0,565,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,749,133219,0
25,0,0,0,0,0,0,0,0,1,39,0,23,0,0,24,1,0,1,109,8,10,7,0,1,0,0,0,93,0,0,26,0,2,2,1,25,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,3,1,1,1,1,0,1,0,0,14,0,0,1066,35901,0
68,0,0,0,0,0,0,0,1,1,23,2,5,0,0,7,0,0,37,333,0,168,189,0,36,0,0,0,1827,0,0,186,0,1,0,2,67,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,0,0,0,1,0,0,0,0,0,8,0,0,3299,311748,0
24,0,0,0,0,0,0,0,0,1,8,0,8,0,0,11,0,0,1,116,2,24,1,0,1,0,0,0,85,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,379,0,8,1582,38645,0
58,0,0,0,0,0,0,0,0,1,10,1,5,0,0,3,0,0,2,342,1,18,6,0,2,0,0,0,302,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,8,0,0,426,107684,0
39,0,0,0,0,0,0,0,0,1,73,1,26,0,0,14,0,0,3,989,5,169,16,0,3,0,0,0,417,0,0,214,0,2,0,1,5,0,1,0,0,0,1,0,0,0,0,1,2,1,1,0,3,4,1,1,1,0,1,0,0,0,2,0,0,4646,389037,0
29,0,0,0,0,0,0,0,0,1,8,7,14,0,0,65,0,0,6,1011,2,42,32,3,4,0,0,0,262,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,7,0,0,0,0,1,0,0,1,0,108,0,1,2649,348547,0
43,0,0,0,0,0,0,0,0,1,8,2,8,0,0,3,0,0,3,127,0,57,5,0,3,0,0,0,137,0,0,63,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,8,0,0,28346,75727,0
69,0,0,0,0,0,0,0,0,1,10,0,3,0,0,2,0,0,0,2,2,1,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,166,0,0,13993,37423,0
513,0,0,0,0,0,0,0,0,3,79,2,27,0,0,11,31,0,2,177,0,47,3,0,1,0,0,0,238,0,0,81,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,3,0,0,1,1,0,0,0,0,16,0,0,3843,187205,0
91,0,0,0,0,0,0,0,0,1,21,0,11,0,0,5,0,0,0,199,1,43,1,0,0,0,0,0,123,0,0,52,0,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,1,0,0,0,0,0,7,0,0,3922,52147,0
75,0,0,0,0,0,0,0,0,1,13,0,11,0,0,2,0,0,4,74,0,65,4,0,4,0,0,0,35,0,0,70,0,2,1,2,37,0,1,0,0,0,0,0,12,12,0,2,0,1,0,3,14,0,0,1,2,14,0,0,5,0,86,0,2,8836,54500,0
35,0,0,0,0,0,0,0,0,1,19,1,9,0,0,5,0,0,2,305,0,46,3,0,2,0,0,0,266,0,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,56,0,0,772,125182,0
60,0,0,0,0,0,0,0,0,1,8,7,20,0,0,66,0,0,6,332,3,12,32,3,4,0,0,0,161,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,7,0,0,0,0,1,0,0,1,0,108,0,1,2649,147981,0
43,0,0,0,0,0,0,0,0,1,29,4,17,0,0,2,0,0,1,87,9,22,3,0,1,0,0,0,161,0,0,29,0,1,0,0,9,0,0,0,0,0,0,0,18,19,0,1,0,1,1,4,23,0,1,0,2,12,0,0,0,0,8,0,0,5732,106509,0
71,0,0,0,0,0,0,0,0,1,11,0,9,0,0,14,0,0,7,226,0,88,45,0,7,0,0,0,502,0,0,92,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0,3,1,0,0,0,0,0,2,0,0,1575,163127,0
35,0,0,0,0,0,0,0,0,1,8,1,5,0,0,3,0,0,0,129,3,19,0,0,0,0,0,0,44,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,0,1,0,0,0,0,0,52,0,1,334,44077,0
26,0,0,0,0,0,0,0,0,1,34,8,27,0,0,6,0,0,1,89,5,37,1,0,1,0,0,0,300,0,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,6,2,3,0,4,1,0,0,0,0,7,0,0,5591,115173,0
55,0,0,0,0,0,0,0,0,1,10,0,16,0,0,20,0,0,0,16,1,0,0,0,0,0,0,0,39,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,4,0,0,0,1,0,0,0,0,0,41,0,0,6094,84013,0
27,0,0,0,0,0,0,0,0,1,12,0,6,0,0,11,0,0,1,148,0,17,8,0,1,0,0,0,132,0,0,23,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,3,0,0,1,1,2,0,0,0,0,255,0,0,671,35150,0
133,0,0,0,0,0,0,0,0,1,18,1,25,0,0,11,0,0,5,104,0,10,8,1,5,0,0,0,82,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,2,1,0,0,0,0,1,0,0,4422,42223,0
27,0,0,0,0,0,0,0,0,1,25,2,5,0,0,21,0,0,2,92,6,56,8,0,2,0,0,0,271,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,1,2,0,0,1,0,87,0,0,2081,100158,0
45,0,0,0,0,0,0,0,0,1,33,0,4,0,0,20,0,0,5,165,0,26,13,0,5,0,0,0,344,0,0,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,8,0,0,421,62042,0
31,0,0,0,0,0,0,0,0,1,10,0,8,0,0,3,0,0,0,150,0,21,14,0,0,0,0,0,803,0,0,24,0,1,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,587,196509,0
35,0,0,0,0,0,0,0,0,1,9,0,3,0,0,7,0,0,2,31,0,3,7,0,2,0,0,0,30,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,118,0,1,390,15892,0
48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,10,0,1,2,0,1,0,0,0,72,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12502,0
24,0,0,0,0,0,0,0,0,1,20,1,14,0,0,9,0,0,1,221,0,35,1,0,0,0,0,0,82,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,16,0,0,0,1,1,0,0,0,0,84,0,1,3662,30257,0
43,0,0,0,0,0,0,0,0,1,3,0,5,0,0,2,0,0,0,49,0,16,0,0,0,0,0,0,53,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,320,12495,0
15,0,0,0,0,0,0,0,0,1,26,0,14,0,0,12,0,0,1,177,2,48,3,0,1,7,0,0,119,0,0,64,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,132,0,0,4745,76047,0
40,0,0,0,0,0,0,0,0,1,103,0,11,0,0,4,0,0,4,1579,4,398,23,0,3,0,0,0,1083,0,0,413,0,2,1,0,331,0,1,4,0,1,0,0,1,240,0,3,0,1,1,1,9,0,0,1,2,1,1,0,0,0,1,0,0,8553,422625,0
65,0,0,0,0,0,0,0,0,1,29,1,16,0,0,14,0,0,1,51,1,23,1,0,1,0,0,0,171,0,0,35,0,3,0,0,7,0,0,0,0,0,0,0,15,15,0,0,0,1,1,1,2,0,0,1,1,1,0,0,0,0,19,0,0,1678,47916,0
56,0,0,0,0,0,0,0,0,1,8,0,3,0,0,2,0,0,2,33,0,1,2,0,2,0,0,0,105,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,32,0,0,234,19009,0
67,0,0,0,0,0,0,0,0,1,23,0,30,0,0,15,0,0,3,671,8,34,3,0,3,0,0,0,381,0,0,41,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,0,0,0,1,2,1,0,0,0,22,0,0,5048,188324,0
31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,20,0,1,0,0,0,0,0,0,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7717,0
37,0,0,0,0,0,0,0,0,1,35,1,9,0,0,26,0,0,2,118,0,24,5,0,2,0,0,0,56,0,0,39,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,1,0,0,0,0,32,0,0,3318,37080,0
27,0,0,0,0,0,0,0,0,1,9,0,21,0,0,7,39,0,4,380,0,32,6,0,4,0,0,0,365,0,0,38,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,654,261768,0
36,0,0,0,0,0,0,0,0,1,18,0,18,0,0,18,0,0,2,269,2,85,2,0,2,0,0,0,392,0,0,94,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,1,1,1,0,0,0,0,12,0,0,926,137784,0
47,0,0,0,0,0,0,0,0,1,34,1,4,0,0,29,0,0,1,103,1,3,2,0,1,0,0,0,412,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,169,0,7,894,103124,0
43,0,0,0,0,0,0,0,0,1,43,0,7,0,0,61,5,0,1,162,9,21,3,1,0,0,0,0,148,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,32,0,0,1989,315285,0
41,0,0,0,0,0,0,0,0,1,12,0,4,0,0,5,0,0,1,83,1,5,12,0,1,0,0,0,170,0,0,14,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,7,0,1,0,0,8,0,0,744,82388,0
19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7415,0
61,0,0,0,0,0,0,0,0,1,9,0,3,0,0,9,0,0,0,314,0,62,0,0,0,0,0,0,126,0,0,68,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,415,0,3,436,54642,0
87,0,0,0,0,0,0,0,0,1,23,0,12,0,0,2,0,0,2,72,0,9,10,1,2,0,0,0,78,0,0,17,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,11,0,0,713,27768,0
18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0
20,0,0,0,0,0,0,0,0,1,21,2,13,0,0,17,2,0,3,241,2,9,2,0,3,0,0,0,116,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,8,0,0,14800,72841,0
39,0,0,0,0,0,0,0,0,1,15,0,14,0,0,7,0,0,1,78,0,24,1,0,0,0,0,0,75,0,0,33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,1,0,1,1,0,0,62,0,0,2219,28100,0
40,0,0,0,0,0,0,0,0,1,18,0,15,0,0,16,0,0,4,346,3,32,4,0,4,0,0,0,204,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,10,3,0,0,1,0,0,0,0,0,48,0,0,11025,85382,0
82,0,0,0,0,0,0,0,0,1,15,0,13,0,0,4,0,0,3,197,0,3,17,1,1,0,0,0,64,0,0,13,0,4,0,0,15,0,0,0,0,2,0,0,0,0,0,1,2,1,1,0,1,0,0,0,1,1,0,0,0,0,7,0,0,1325,56319,0
39,0,0,0,0,0,0,0,0,1,17,0,5,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,8,0,1,510,29387,0
73,0,0,0,0,0,0,0,0,1,27,1,6,0,0,4,0,0,1,851,0,79,4,0,1,0,0,0,281,0,0,91,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,1,8,17,8,0,1,2,0,0,0,2,0,34,0,0,17214,195273,0
44,0,0,0,0,0,0,0,0,1,20,3,16,0,0,4,0,0,2,268,1,16,4,0,1,0,0,0,560,0,0,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,14,0,0,1,2,1,0,1,5,0,8,0,0,11395,93395,0
49,0,0,0,0,0,0,0,0,1,179,0,25,0,0,28,0,0,2,214,4,26,15,1,2,0,0,0,105,0,0,151,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,7,0,0,1,2,1,2,0,1,0,45,0,0,4092,121362,0
44,0,0,0,0,0,0,0,0,1,19,1,21,0,0,22,0,0,1,106,0,11,1,0,1,0,0,0,167,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,0,0,1,1,0,0,0,0,0,17,0,0,5963,88534,0
42,0,0,0,0,0,0,0,0,1,13,1,6,2,0,12,0,0,2,144,1,11,8,0,2,0,1,1,122,0,0,10,0,1,1,0,6,0,1,0,0,0,0,0,0,0,0,0,3,1,1,4,8,0,0,0,1,7,0,0,0,0,7,0,0,18032,58984,0
36,0,0,0,0,0,0,0,0,1,24,0,11,0,0,23,0,0,1,48,3,21,2,0,1,0,0,0,962,0,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,1,1,3,0,0,1,0,48,0,0,3116,200323,0
54,0,0,0,0,0,0,0,0,1,20,0,3,0,0,10,0,0,1,86,0,13,12,0,1,0,0,0,106,0,0,25,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,0,1,3,1,0,0,1,0,0,0,0,0,127,0,0,1124,40703,0
21,0,0,0,0,0,0,0,0,1,6,0,2,0,0,51,0,0,1,384,0,121,2,0,1,0,0,0,858,0,0,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,7,0,0,620,137199,0
22,0,0,0,0,0,0,0,0,1,29,2,23,0,0,10,0,0,1,756,1,5,1,0,1,0,0,0,133,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,28,0,0,14244,280235,0
45,0,0,0,0,0,0,0,0,1,17,2,9,0,0,5,0,0,4,519,0,110,4,0,1,0,0,0,365,0,0,114,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11386,215928,0
65,0,0,0,0,0,0,0,0,1,8,1,7,0,0,3,0,0,0,16,0,6,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,8,0,0,0,1,0,0,0,0,0,68,0,0,14856,21858,0
54,0,0,0,0,0,0,0,0,1,26,1,17,0,0,11,0,0,1,30,0,5,3,0,1,0,0,0,49,0,0,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,2,0,0,1,1,0,0,0,0,0,152,0,0,1262,20350,0
63,0,0,0,0,0,0,0,0,1,5,0,5,0,0,3,0,0,1,31,1,4,1,0,1,0,0,0,36,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,1,0,0,0,0,0,52,0,0,3555,17743,0
27,0,0,0,0,0,0,0,0,1,11,0,12,0,0,24,4,0,0,174,1,1,0,0,0,0,0,0,87,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,1,1,0,0,0,0,0,18,0,0,2117,88183,0
32,0,0,0,0,0,0,0,0,1,43,0,4,0,0,12,0,0,2,591,0,22,9,0,2,0,0,0,256,0,1,38,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,90,0,0,16484,110927,0
77,0,0,0,0,0,0,0,1,1,8,0,15,0,0,14,0,0,4,135,0,78,32,0,4,0,0,0,231,0,0,81,0,2,0,2,21,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,105,0,0,1252,93676,0
36,0,0,0,0,0,0,0,0,1,5,0,16,0,0,6,0,0,2,134,1,0,9,0,2,0,0,0,89,0,0,4,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,286,52601,0
21,0,0,0,0,0,0,0,0,1,8,0,3,0,0,1,0,0,0,137,0,95,0,0,0,0,0,0,425,0,0,97,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,1,1,0,0,0,0,0,207,0,2,495,47481,0
124,0,0,0,0,0,0,0,0,1,53,2,34,0,0,24,2,0,1,393,3,24,7,0,1,0,0,0,125,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,2,0,0,1,1,0,0,0,0,20,0,0,6534,103443,0
32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,0
